,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
197,50,unemployed,married,professional.course,no,no,no,telephone,may,thu,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
198,25,blue-collar,married,high.school,no,no,no,telephone,may,thu,250,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
199,41,admin.,married,basic.9y,unknown,yes,no,telephone,may,thu,161,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
200,39,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,269,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
201,48,management,married,university.degree,unknown,yes,no,telephone,may,thu,293,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
202,36,blue-collar,single,basic.6y,no,no,no,telephone,may,thu,989,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
203,36,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,147,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
204,29,services,single,basic.9y,no,no,no,telephone,may,thu,159,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
205,35,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,343,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
206,43,admin.,married,high.school,no,yes,no,telephone,may,thu,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
207,31,services,married,basic.6y,no,no,no,telephone,may,thu,2087,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
208,30,services,single,high.school,no,no,no,telephone,may,thu,66,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
209,37,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,151,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
210,38,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,403,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
211,44,self-employed,married,professional.course,no,no,no,telephone,may,thu,626,6,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
212,29,blue-collar,married,high.school,no,no,no,telephone,may,thu,12,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
213,46,blue-collar,divorced,basic.6y,no,no,no,telephone,may,thu,266,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
214,43,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,301,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
215,53,retired,married,high.school,unknown,yes,no,telephone,may,thu,23,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
216,51,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,1178,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
217,31,entrepreneur,divorced,high.school,no,yes,no,telephone,may,thu,1120,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
218,28,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,thu,318,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
219,28,self-employed,single,university.degree,no,yes,no,telephone,may,thu,226,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
220,41,blue-collar,married,basic.9y,no,no,yes,telephone,may,thu,261,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
221,34,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,thu,159,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
222,51,services,married,high.school,unknown,yes,no,telephone,may,thu,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
223,28,student,married,university.degree,no,no,yes,telephone,may,thu,352,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
224,57,services,divorced,high.school,unknown,no,yes,telephone,may,thu,185,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
225,30,blue-collar,married,basic.9y,no,yes,yes,telephone,may,thu,166,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
226,35,services,married,basic.9y,no,no,no,telephone,may,thu,95,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
227,40,entrepreneur,married,basic.9y,no,yes,no,telephone,may,thu,255,6,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
228,35,admin.,single,basic.6y,no,yes,no,telephone,may,thu,210,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
229,25,services,divorced,high.school,no,no,no,telephone,may,thu,219,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
230,32,technician,married,professional.course,no,yes,yes,telephone,may,thu,105,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
231,41,services,divorced,high.school,no,yes,no,telephone,may,thu,985,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
232,46,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,246,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
233,38,management,married,university.degree,unknown,no,no,telephone,may,thu,277,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
234,33,services,single,basic.6y,unknown,no,no,telephone,may,thu,89,7,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
235,49,unemployed,married,university.degree,no,yes,yes,telephone,may,thu,272,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
236,47,services,single,high.school,no,no,no,telephone,may,thu,37,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
237,34,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,466,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
238,51,self-employed,married,university.degree,unknown,no,no,telephone,may,thu,826,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
239,40,blue-collar,single,basic.6y,unknown,no,no,telephone,may,thu,201,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
240,38,technician,divorced,professional.course,no,yes,no,telephone,may,thu,287,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
241,48,admin.,married,professional.course,unknown,yes,no,telephone,may,fri,211,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
242,49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,122,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
243,37,technician,married,basic.9y,no,no,no,telephone,may,fri,71,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
244,27,blue-collar,married,university.degree,no,no,yes,telephone,may,fri,357,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
245,32,unknown,unknown,university.degree,no,no,no,telephone,may,fri,617,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
246,33,services,married,high.school,unknown,no,no,telephone,may,fri,483,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
247,39,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,85,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
248,33,management,married,university.degree,no,no,no,telephone,may,fri,21,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
249,36,services,married,basic.6y,no,no,no,telephone,may,fri,296,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
250,38,management,married,basic.9y,unknown,no,no,telephone,may,fri,772,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
251,28,services,married,high.school,unknown,no,no,telephone,may,fri,143,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
252,60,housemaid,married,high.school,unknown,no,no,telephone,may,fri,929,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
253,39,unemployed,single,basic.9y,unknown,yes,no,telephone,may,fri,254,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
254,31,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,157,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
255,35,blue-collar,married,professional.course,no,yes,yes,telephone,may,fri,710,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
256,28,services,single,high.school,no,yes,yes,telephone,may,fri,386,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
257,60,retired,married,university.degree,unknown,yes,no,telephone,may,fri,576,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
258,33,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,fri,1132,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
259,49,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
260,31,entrepreneur,married,basic.9y,unknown,no,no,telephone,may,fri,136,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
261,36,management,married,basic.9y,no,no,no,telephone,may,fri,117,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
262,39,management,single,university.degree,no,no,no,telephone,may,fri,38,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
263,58,retired,divorced,university.degree,no,yes,no,telephone,may,fri,825,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
264,32,services,married,high.school,no,no,no,telephone,may,fri,213,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
265,46,services,married,professional.course,no,no,no,telephone,may,fri,115,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
266,51,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,653,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
267,25,technician,single,professional.course,no,yes,yes,telephone,may,fri,156,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
268,43,entrepreneur,married,high.school,unknown,yes,no,telephone,may,fri,206,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
269,32,admin.,divorced,high.school,no,yes,no,telephone,may,fri,324,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
270,35,admin.,married,high.school,no,no,no,telephone,may,fri,91,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
271,50,management,single,university.degree,no,yes,yes,telephone,may,fri,63,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
272,53,management,married,basic.4y,no,yes,no,telephone,may,fri,241,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
273,24,services,single,high.school,no,yes,no,telephone,may,fri,654,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
274,34,management,married,university.degree,no,yes,no,telephone,may,fri,197,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
275,34,technician,married,professional.course,no,yes,yes,telephone,may,fri,224,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
276,36,technician,married,professional.course,no,no,no,telephone,may,fri,194,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
277,32,retired,married,high.school,no,no,no,telephone,may,fri,209,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
278,32,admin.,married,university.degree,no,no,yes,telephone,may,fri,1692,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
279,53,self-employed,married,university.degree,no,no,no,telephone,may,fri,404,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
280,51,technician,married,professional.course,no,no,no,telephone,may,fri,134,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
281,32,admin.,married,high.school,no,no,no,telephone,may,fri,129,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
282,43,admin.,married,university.degree,unknown,yes,no,telephone,may,fri,2016,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
283,59,admin.,married,university.degree,no,no,no,telephone,may,fri,279,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
284,44,blue-collar,single,basic.6y,unknown,yes,no,telephone,may,fri,665,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes
285,32,technician,single,university.degree,no,no,no,telephone,may,fri,195,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
286,39,admin.,married,university.degree,no,yes,no,telephone,may,fri,127,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
287,52,self-employed,married,university.degree,no,no,no,telephone,may,fri,61,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
288,33,management,single,university.degree,no,yes,yes,telephone,may,fri,274,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
289,60,management,married,university.degree,unknown,no,no,telephone,may,fri,409,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
290,32,admin.,single,university.degree,no,yes,yes,telephone,may,fri,144,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
291,52,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,346,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
292,37,services,married,high.school,no,yes,no,telephone,may,fri,153,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
293,41,housemaid,married,high.school,no,yes,no,telephone,may,fri,262,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
294,59,admin.,married,university.degree,no,yes,no,telephone,may,fri,191,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
295,30,housemaid,married,high.school,unknown,yes,no,telephone,may,fri,175,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
296,33,management,single,university.degree,no,no,no,telephone,may,fri,136,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
297,35,technician,married,professional.course,no,no,no,telephone,may,fri,169,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
298,34,admin.,single,basic.9y,no,no,no,telephone,may,fri,1178,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
299,33,management,married,high.school,no,yes,no,telephone,may,fri,178,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
300,45,admin.,divorced,basic.9y,unknown,no,no,telephone,may,fri,488,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
301,37,housemaid,single,basic.9y,unknown,yes,yes,telephone,may,fri,136,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
302,59,retired,married,basic.4y,unknown,no,no,telephone,may,fri,260,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
303,32,management,married,high.school,no,yes,no,telephone,may,fri,119,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
304,25,self-employed,single,university.degree,no,unknown,unknown,telephone,may,fri,317,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
305,28,services,single,high.school,no,unknown,unknown,telephone,may,fri,71,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
306,37,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,fri,268,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
307,54,technician,married,unknown,unknown,no,no,telephone,may,fri,111,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
308,42,management,married,university.degree,unknown,yes,no,telephone,may,mon,181,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
309,59,management,married,university.degree,no,no,no,telephone,may,mon,460,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
310,53,technician,single,professional.course,no,yes,no,telephone,may,mon,111,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
311,45,management,married,basic.9y,no,yes,yes,telephone,may,mon,346,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
312,49,services,married,high.school,unknown,unknown,unknown,telephone,may,mon,71,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
313,32,admin.,single,university.degree,no,no,no,telephone,may,mon,409,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
314,24,services,single,high.school,no,no,no,telephone,may,mon,757,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
315,59,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,24,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
316,33,management,married,university.degree,no,no,no,telephone,may,mon,405,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
317,29,student,single,high.school,unknown,no,no,telephone,may,mon,57,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
318,39,admin.,married,university.degree,no,no,no,telephone,may,mon,744,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
319,31,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,363,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
320,31,admin.,divorced,high.school,no,no,no,telephone,may,mon,170,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
321,42,management,married,university.degree,no,no,no,telephone,may,mon,64,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
322,47,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,95,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
323,39,technician,married,professional.course,no,yes,no,telephone,may,mon,101,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
324,41,admin.,single,unknown,no,yes,yes,telephone,may,mon,1111,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
325,28,student,single,university.degree,unknown,yes,no,telephone,may,mon,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
326,46,technician,married,basic.9y,no,no,no,telephone,may,mon,171,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
327,51,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,470,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
328,39,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,793,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
329,38,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,177,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
330,48,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,529,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
331,32,services,married,high.school,no,unknown,unknown,telephone,may,mon,72,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
332,35,admin.,married,high.school,unknown,no,no,telephone,may,mon,66,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
333,30,services,married,professional.course,unknown,no,no,telephone,may,mon,311,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
334,34,blue-collar,married,basic.9y,no,no,yes,telephone,may,mon,92,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
335,31,services,single,high.school,no,unknown,unknown,telephone,may,mon,456,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
336,40,services,married,high.school,unknown,yes,no,telephone,may,mon,177,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
337,36,services,married,high.school,unknown,yes,no,telephone,may,mon,395,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
338,41,admin.,single,university.degree,unknown,yes,yes,telephone,may,mon,186,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
339,37,technician,married,basic.9y,unknown,yes,no,telephone,may,mon,46,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
340,31,technician,married,professional.course,no,no,no,telephone,may,mon,157,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
341,39,admin.,married,high.school,no,unknown,unknown,telephone,may,mon,185,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
342,28,services,married,high.school,no,yes,no,telephone,may,tue,176,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
343,39,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,504,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
344,30,admin.,married,university.degree,no,yes,no,telephone,may,tue,907,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
345,32,admin.,single,university.degree,unknown,no,no,telephone,may,tue,1346,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
346,34,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,611,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
347,43,admin.,married,high.school,no,yes,no,telephone,may,tue,135,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
348,34,admin.,divorced,university.degree,no,no,no,telephone,may,tue,382,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
349,33,housemaid,married,basic.4y,no,no,no,telephone,may,tue,213,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
350,33,self-employed,married,university.degree,no,yes,no,telephone,may,tue,50,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
351,26,admin.,married,high.school,unknown,no,no,telephone,may,tue,155,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
352,33,management,married,basic.4y,no,yes,yes,telephone,may,tue,568,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
353,33,technician,divorced,professional.course,no,no,no,telephone,may,tue,259,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
354,38,management,married,basic.9y,no,yes,no,telephone,may,tue,1000,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
355,35,admin.,single,high.school,no,yes,yes,telephone,may,tue,618,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
356,47,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,tue,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
357,58,retired,married,unknown,no,unknown,unknown,telephone,may,tue,124,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
358,38,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,2231,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
359,37,technician,single,university.degree,no,yes,no,telephone,may,tue,370,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
360,30,unknown,single,university.degree,no,no,no,telephone,may,tue,213,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
